IlmnID,beta_value
cg41344112_TC21,0.584962510186067
cg45470111_TC21,0.711571333181154
cg29077812_TC21,0.914491633064977
cg38241716_BC11,0.0441176372968283
cg44431823_TC11,0.0090352509877637
cg38336774_TC11,0.40407951882489
cg41840749_BC21,0.921221788954735
cg41183985_BC21,0.0643606523890363
cg42017615_BC21,0.953592169224501
cg28551435_BC21,0.0762321675906103
cg44775237_BC21,0.7460725747324
cg38494514_BC21,0.86760474675343
cg43095382_BC21,0.961464366488018
cg36354900_BC21,0.917499555051655
cg38655715_BC21,0.626745996938014
cg40629291_BC21,0.0492391998277516
cg42940755_BC21,0.0995190254390255
cg44628265_TC21,0.804570637972094
cg36704146_TC21,0.946865135993343
cg28424236_TC11,0.919205098599253
cg33523762_TC21,0.905917209213653
cg32741613_TC21,0.944163612395102
cg28687001_BC21,0.874240575490138
cg42057225_TC21,0.0800691907443117
cg38673526_BC11,0.0712974257905879
cg43397155_BC21,0.774765350865753
cg31959659_BC21,0.257370423839635
cg45751869_TC21,0.821981371003585
cg43263888_BC21,0.847024101909268
cg43666937_TC21,0.0270733144663793
cg37879707_TC21,0.699796998931206
cg41982361_TC21,0.129458734453766
cg47407220_TC11,0.157718936516187
cg38035152_TC11,0.419411639312041
cg32011707_TC21,0.937535927396934
cg46811412_BC21,0.0648754159180335
cg33557165_BC21,0.403591849803608
cg43249528_BC21,0.184889623602763
cg32203043_TC11,0.53396619236518
cg34543763_TC11,0.218113773674858
cg42614962_BC11,0.981344244555152
cg47048492_TC21,0.468881634426799
cg37698325_TC21,0.267532541534113
cg44124788_BC21,0.938209702614971
cg21059834_TC21,0.0637043704113019
cg32353758_BC21,0.879023203921849
cg32797264_TC21,0.831662677485003
cg35809071_BC21,0.66432202297043
cg31686159_TC21,0.642517606135372
cg34767742_BC21,0.0899236840026484
cg29765919_TC11,0.984677653830579
cg29591412_TC21,0.928020335755179
cg34259746_BC21,0.725112036758974
cg35839536_BC21,0.0842226539191387
cg29683298_BC21,0.511937971168078
cg36426275_BC21,0.849222321870257
ch548232235_TO21,0.0410826446806634
cg43195535_BC21,0.0421986669088171
cg31342461_TC21,0.70937303163735
cg30223487_TC11,0.926027665208079
cg32513571_BC21,0.843445484381159
cg30441566_BC21,0.0774794136414421
cg40149673_TC21,0.88858095429273
cg36800759_TC21,0.842391357856984
cg35749197_TC21,0.908906908989005
cg37033139_TC11,0.950026814582186
cg44760646_TC21,0.891322286628841
cg39002714_BC21,0.096100904635257
cg42228226_BC11,0.789318654746343
ch253189817_TC21,0.0307078120414953
cg28384007_BC21,0.104959863197783
cg43052433_BC21,0.907313458257728
cg38274290_TC21,0.839005705863826
cg46656683_BC11,0.957286429160827
cg47062246_BC11,0.90018832728867
cg44985741_BC21,0.461568045279972
cg39146086_BC21,0.393167635265515
cg34960405_TC21,0.795509565385438
cg30014611_TC21,0.426314423234849
cg44736679_TC21,0.843070778371479
cg32077380_TC21,0.907656594553068
cg29360012_TC11,0.0261846361837386
cg34743583_BC11,0.27659325447148
cg37199434_BC11,0.0090093433286277
cg34865977_TC21,0.59860817053538
cg39611766_BC21,0.615022135730918
cg43301545_TC21,0.923654954015361
cg42222609_TC21,0.241231866815293
cg34658057_TC21,0.952624438725791
cg47855589_BC21,0.170631676895726
cg38881266_TC21,0.81840335709565
cg35664257_TC11,0.842870966192289
cg43846934_TC21,0.595936926321759
cg34803913_TC11,0.24227486831638
cg40068146_BC21,0.885147934904236
cg36096393_TC11,0.967235146074038
cg40350311_TC11,0.378402665518201
cg35586687_BC21,0.955821735911869
cg47072027_TC21,0.310742640669458
cg45294207_BC21,0.900620190955555
cg31117905_TC21,0.797508887178785
cg29808251_TC21,0.617958206822163
cg31144564_TC21,0.674187197094219
cg47825226_TC21,0.858212030228723
cg34513372_BC21,0.76146337764188
cg39249985_TC21,0.688323249919815
cg33470161_TC21,0.964998971769725
cg42921365_TC21,0.873934349266642
cg30827919_TC21,0.871839329794787
cg30752998_TC11,0.946844277568099
cg30866357_TC21,0.538068133194563
cg42661728_TC21,0.831208098901864
cg46621367_TC21,0.879481887314604
cg28586834_BC21,0.655224707546097
cg28433040_TC11,0.949836869748756
cg28669418_TC11,0.307220271799812
cg30859964_BC21,0.734172627960305
cg46239757_BC11,0.540986601678228
cg29400733_BC21,0.0199982064928119
cg28751078_BC21,0.815858093215918
cg32661857_BC21,0.872097415672824
cg47933131_TC21,0.924842808143087
cg45389594_BC21,0.29167730365441
cg39190588_BC21,0.0663332660356645
cg46737409_TC21,0.0235877564030099
cg39742238_BC21,0.690900715895098
cg38582125_TO11,0.787313373161498
cg34866377_BC21,0.055706487171805
cg45455244_BC21,0.156387184681994
cg35295279_TC21,0.832086406690898
cg43697622_BC21,0.396989383586031
cg44495955_TC21,0.91158222500124
cg40051831_BC21,0.937451479923562
cg42994608_TC21,0.657295277387505
cg35250222_TC21,0.673173035867093
cg33778108_TC21,0.0524420942025829
cg42282522_TC21,0.809380161023724
cg40777471_BC21,0.0465970384455313
cg47451379_BC21,0.57507968308353
cg45182199_TC21,0.766205715952463
cg47402912_BC21,0.542585473346902
cg29784614_TC21,0.715965958013655
cg45316184_BC21,0.0658588227005854
cg37189227_BC21,0.34953910124244
cg30892126_BC21,0.142921548601564
cg34271693_BC21,0.872814722564052
cg30179660_TC11,0.0098331558065574
cg34762730_BC21,0.0764458647807105
rs211820359_BC21,0.923708797802252
cg35814265_TC21,0.273264182794276
cg41055648_BC21,0.79160283517922
cg43056725_BC11,0.100882975002212
cg39358787_BC21,0.699432612171245
cg37769729_BC21,0.894539131895569
cg46989737_TC21,0.0416476655268382
cg41457852_TC21,0.921252734561033
cg37740915_BC21,0.543395435111388
cg41329065_TC11,0.965111128915162
cg40096838_BC11,0.748109024935022
cg37984737_TC21,0.690921648237031
cg38433193_BC21,0.761948405404085
cg39992407_TC11,0.761382358873782
cg44380382_TC21,0.581415583970512
cg29439518_BC21,0.847099214332689
cg36938378_TC21,0.878392452406475
cg39928262_TC21,0.0375023146446273
cg40838747_TC21,0.48396654599058
cg42771096_TC21,0.354698779434286
cg42026997_BC11,0.348188820173738
cg45235569_BC21,0.579558494182323
cg32918404_BC21,0.667288268155473
cg31713341_TC21,0.623901967925097
cg35958340_BC21,0.871827034471101
cg45054942_TC21,0.610764230207786
cg40507901_BC21,0.595169003463182
cg42144975_BC21,0.389198316272958
cg32278262_TC21,0.811453825759617
cg29786054_TC21,0.274363873779308
cg47566423_TC21,0.878586901779162
cg34943402_TC11,0.0196022861470571
cg28365723_TC21,0.71675879758532
cg41232587_BC21,0.915700894983645
cg44364663_TC21,0.0773459128637083
cg42899998_TC11,0.0422312126233693
cg37012763_BC11,0.530526103637618
cg40750295_TC11,0.0299353854293154
cg46670772_BC21,0.920216460051845
cg41352390_BC11,0.937381508387807
cg38044688_BC21,0.894721867364687
cg43521300_TC21,0.649858927416211
cg31653298_TC21,0.774003910552688
cg31982537_BC11,0.0095408737686074
cg33569417_TC21,0.902753734128113
cg45054300_TC21,0.885216809823119
cg41733539_TC21,0.623053252800606
cg40615183_BC21,0.924970643115423
cg42304970_TC21,0.408261586293414
cg32603321_TC21,0.485927833099782
cg46346715_TC11,0.0106517789682485
cg46103786_TC21,0.0490675337311044
cg32273023_TC11,0.927268696314232
cg42301206_TC21,0.558376649679054
cg28118986_BC21,0.944051124979104
cg30499656_TC11,0.012080440675279
cg42897795_TC11,0.109542418330051
cg31324223_TC21,0.930573027918899
cg31173082_BC21,0.137721190254716
cg44936151_BC11,0.0112806643226951
cg45509445_TC21,0.93841874930263
cg35949046_TC21,0.7562416928244
cg28723475_TC21,0.627089320320093
cg39381981_TC21,0.875532137034619
cg29208555_TC21,0.709115795473227
cg42139992_BC11,0.882270879943764
cg40795925_BC21,0.517331543135108
cg46107319_TC21,0.42886264418896
cg48170073_BC21,0.505538836246028
cg47140374_TC21,0.473371788738319
cg46214419_BC21,0.0319190158173158
cg36098149_BC21,0.376228420420473
cg29843838_BC21,0.868663111211762
cg33735480_TC21,0.806379892278445
cg45814277_BC21,0.107961323662951
cg38165062_BC21,0.333816516406923
cg47736394_BC21,0.358697265461261
cg39949502_BC21,0.914683776883298
cg42743795_BC21,0.946382096289897
cg33959486_BC21,0.638154336274167
cg33381150_TC11,0.868844825040212
cg42992684_BC21,0.0293886073647133
cg31023077_TC11,0.889339475738474
cg46613187_BC21,0.656370415136392
cg31129899_TC11,0.19044822273573
cg31059495_TC11,0.977280053725247
cg44940167_BC21,0.785190749128661
cg41063185_TC21,0.402552474302772
cg35194735_TC21,0.800567813564956
cg35666180_TC21,0.858708142968858
cg41745433_TC11,0.0334895846827363
cg32166194_TC21,0.954841591872882
cg46628815_BC21,0.867233343590393
cg34385592_TC11,0.942857685009835
cg45572736_TC11,0.595781898615389
cg38559071_BC11,0.0106206444703676
cg46332505_BC21,0.913567836453047
cg31704903_BC21,0.864218057197794
cg28232468_TC21,0.638816359244512
cg28884752_BC21,0.853247302633137
cg34245334_TC21,0.544630026147336
cg29235907_BC21,0.899207641800799
cg46854797_BC21,0.505800927139004
cg46589424_TC21,0.914297110068709
cg40751265_BC11,0.0110317116757148
cg32861098_BC21,0.930711340899592
cg43473861_TC21,0.0513698872765291
cg35318760_BC21,0.0329865745456184
cg36871913_TC21,0.905909355174269
cg39844808_TC21,0.325054312938011
cg28811034_BC21,0.0447338082189221
cg41356411_TC21,0.660082563161091
cg29250859_BC21,0.944531238957563
cg38985083_TC21,0.0744027235569664
cg45798805_TC21,0.602969216374346
cg36384229_TC21,0.726169466176403
cg28901905_TC21,0.90799695678113
cg37918722_TC11,0.965116567684513
cg35047928_TC21,0.0419719581308288
cg31569421_BC21,0.971207331999426
cg34873630_BC21,0.765709104613133
cg28728974_TC11,0.517017110707461
cg41923597_TC21,0.571945523781336
cg40167671_BC21,0.934563165918993
cg32892697_TC21,0.720875992602567
cg35933979_TC21,0.838061044478999
cg42970038_TC21,0.851150334533618
cg45292716_TC21,0.189353694403865
cg42426502_TC21,0.115561857725078
cg34736698_TC21,0.640719333443069
cg47806905_TC21,0.80143136917184
cg42046586_BC21,0.60035948142089
cg34380251_TC21,0.826512410045012
cg35723138_BC21,0.0954529341194172
cg41964142_BC21,0.103396218412929
cg37612647_TC21,0.0736386112259023
cg29767491_BC21,0.836691848024818
cg41340848_BC21,0.031937393289837
cg28831493_TC21,0.106900739507628
cg39189720_BC11,0.0660715563179154
cg34946857_BC11,0.964367278754655
cg43127914_BC21,0.964441638210755
cg30189149_TC21,0.768674182930159
cg46985569_TC21,0.878516642335481
cg32423044_BC11,0.0263759996278624
cg37365792_TC21,0.748291694748758
cg40030248_BC21,0.862711081981569
cg41318000_BC11,0.0303155837567218
cg45922802_TC11,0.764437486440363
cg37737658_BC21,0.835763510599747
cg32308068_TC11,0.911665555509851
cg37466636_TC21,0.932060593973442
cg41818898_BC11,0.941921378367399
cg28184993_BC11,0.708201893721033
cg44396354_BC21,0.0626097824658569
cg36354612_TC21,0.945670022279273
cg33381476_BC21,0.94162241237122
cg46259076_BC11,0.977851607197283
cg46494426_TC21,0.714078240665674
cg28743755_TC21,0.879155185822215
cg31162610_BC21,0.767646522550335
cg37099431_BC21,0.881549576760178
cg42823268_BC21,0.960476609962524
cg34491698_TC21,0.883480669025875
cg30211421_BC21,0.0192319870643716
cg33507292_TC11,0.0716413895799125
cg30811111_BC11,0.0074553594687932
cg42324885_BC21,0.361177440590839
cg41062316_TC21,0.533898574786683
cg43428298_TC21,0.16813440967304
cg30869057_TC21,0.0525369724224691
cg42571672_TC21,0.936771005181375
cg34235296_TC11,0.934772757482419
cg41034296_BC21,0.950475025107369
cg39070185_TC21,0.223215750947811
cg45316485_TC21,0.798166336440624
cg42419097_TC21,0.869104968102603
cg28369071_BC21,0.777905953270098
cg42313783_TC21,0.666601661501692
cg47492393_TC11,0.349443113171097
cg34346339_TC21,0.711177972837214
cg28652119_TC21,0.150088673903723
cg36224095_BC21,0.972094556727851
cg36558194_BC11,0.964098382792789
cg47407224_TC21,0.0793718150097725
cg34753316_TC21,0.537669690919692
cg37064851_TC21,0.944122372615965
cg32195951_TC21,0.681974141741485
cg42331516_TC21,0.683786513953947
cg42770856_BC21,0.201003236904279
cg42919491_BC21,0.415822122812107
cg36423804_TC21,0.633921283260028
cg32355969_BC11,0.407960666428806
cg48019749_TC11,0.37679532221376
cg38976147_BC21,0.41044386973343
cg34989475_TC21,0.0646981435971246
cg31570998_BC21,0.0359139917289187
cg29758475_TC21,0.912657268488988
cg46153550_BC21,0.83908966154238
cg30023789_TC21,0.842796028242928
cg30899931_BC11,0.822247068549048
cg31385303_TC21,0.217764450364706
cg37701258_TC21,0.11938182662499
cg40270946_TC21,0.570680652799072
cg34958678_BC21,0.526595186034825
cg29865889_BC11,0.0098888629727171
cg41763495_TC21,0.372054189807132
cg32108716_TC21,0.936433360035317
cg42232962_TC21,0.123383021464516
cg37798022_TC21,0.865413224120469
cg30075494_TC21,0.78944583525926
cg32685463_BC21,0.0547832371754194
cg46569882_TC21,0.5672150187657
cg32852313_BC11,0.0718860073345183
cg45120113_BC11,0.0253322761586351
cg39327861_TC21,0.893783607841
cg32700531_BC21,0.889180575393721
cg35389026_TC11,0.218393475235351
cg29954692_BC21,0.208903854945771
cg47211950_BC11,0.93735698927872
cg42767633_BC21,0.943892283983117
cg44183302_BC11,0.0255545802352455
cg28698822_TC21,0.847444080864458
cg46729932_TC21,0.691860114383847
cg39159157_BC21,0.0215883249298219
cg35872702_BC21,0.9280971881621
cg37972782_TC21,0.853098362580223
cg34887983_TC21,0.827661276859422
cg34824815_TC21,0.694665465633159
cg46526917_TC11,0.0204131669060027
cg34833060_BC21,0.877744113511992
cg37095723_TC11,0.242500545248281
cg42921212_BC21,0.885772354541949
cg44974763_BC21,0.89376986729632
cg44113038_BC21,0.883647213002062
cg44272048_BC11,0.206002732074249
cg46085649_BC21,0.853611329434815
cg38294216_TC21,0.940030599867363
cg46928766_BC21,0.815972364888808
cg42391388_BC21,0.926603108154243
cg46117829_TC21,0.258885398891751
cg38480751_BC21,0.861297432481065
cg45653547_TC21,0.29833611111929
cg30018668_BC21,0.656474821459132
cg33148371_TC11,0.549506673086291
cg45495896_BC21,0.888771753789791
cg37714065_BC21,0.620941280658577
cg40823824_BC21,0.934153753477922
cg43367048_TC21,0.738736552947824
cg44916064_BC21,0.669344819263604
cg36565273_BC21,0.539878135025302
cg42985699_BC21,0.891168583628568
cg34856787_BC21,0.043084623731111
cg47183865_TC21,0.895543118467067
cg29232223_BC21,0.773832995253279
cg38014025_TC21,0.951656031872164
cg40162390_BC21,0.705071215945506
cg44374169_BC21,0.862171890245179
cg30179389_BC21,0.148890304528309
cg39189724_TC21,0.178340218437338
cg36851020_BC11,0.0302147759447594
cg32455629_TC11,0.0302142257992666
cg38939566_TC21,0.79383327141835
cg28782937_TC21,0.79565293680087
cg44371757_TC21,0.469643099078
cg30866260_BC21,0.94032772960031
cg33230015_TC11,0.0092004621277969
cg31606284_BC11,0.264714145825946
cg38535885_TC21,0.799590312556985
cg36061362_BC21,0.940147094324375
cg38377779_TC21,0.901895767344023
cg39975823_TC21,0.915121055349839
cg34523786_TC21,0.773560134939584
cg37776325_TC21,0.878783353838294
cg45197769_BC21,0.0416914155373095
cg42035539_BC11,0.790988661960181
cg41427709_BC21,0.962246988673414
cg33159529_TC11,0.451181894990687
cg28418107_BC11,0.82921525878137
cg45838396_TC21,0.918608611828755
cg39996243_TC21,0.0216546305668365
cg33978539_TC11,0.91084525720912
cg38055999_TC21,0.917368491361911
cg39153575_BC21,0.506270638648549
cg43428973_BC21,0.144863345167577
cg41254429_BC21,0.563181772673758
cg33842993_TC21,0.0349127544546312
cg36114663_TC21,0.0909316707186405
cg41652931_TC21,0.788626704573942
cg35423682_TC11,0.937849502505398
cg46042431_BC21,0.172190583041703
cg33522301_TC11,0.703322471806723
cg29906111_TC21,0.878350150589339
cg46366209_BC21,0.519231342905074
cg29071945_BC21,0.2405963322808
cg37928382_BC21,0.869024460152062
cg39168426_BC21,0.178525790144999
cg42028665_TC21,0.0797694514379691
cg34822386_BC21,0.706435844888716
cg47396784_BC21,0.894963766785613
cg43616948_BC21,0.77317240941494
cg45392355_BC21,0.752991537066042
cg28173454_TC21,0.890803282050955
cg37919172_BC21,0.776693742419929
cg45267575_TC21,0.897675603067668
cg32352375_TC21,0.835860944805999
cg40271303_TC21,0.684836514834467
cg42211532_BC21,0.173925794057271
cg46373679_BC21,0.728146390798194
cg33853998_BC21,0.592983432383921
cg44117143_BC21,0.926576022678098
cg33906665_BC21,0.948272938457359
cg29715114_BC21,0.387425217927827
cg45281873_TC21,0.887705736785292
cg32770722_TC21,0.891610509660293
cg36501419_BC11,0.0219268062180312
cg39661228_TC11,0.672944407028301
cg34804118_TC21,0.624558970741901
cg37523578_TC21,0.0571255604087628
cg36285470_TC21,0.288982346456501
cg31793530_BC21,0.884719552721453
cg45934159_BC21,0.838566052907246
cg37774687_TC21,0.0391897512446304
cg34128147_TC21,0.852534997293898
cg36520079_BC21,0.797646254767512
cg46759162_BC21,0.309551881910349
cg39984139_BC21,0.814931065865591
cg44830590_BC21,0.879476987895247
cg30228501_TC21,0.667934658433162
cg32367625_TC21,0.658770897493574
cg45164111_TC21,0.943661432589483
cg33981522_TC21,0.580173823111657
cg37190024_TC21,0.619005291669737
cg45003130_BC21,0.60096905959892
cg45311358_TC21,0.587083065784142
cg45933689_TC11,0.617066441749897
cg29950145_BC21,0.394622313383691
cg28694179_BC21,0.808254770797228
cg34317116_TC21,0.931133198838692
cg42047199_TC21,0.578286359389173
cg31271810_TC21,0.851645012322997
rs223682945_TO11,0.949274931847181
cg42623075_BC21,0.918704072885385
cg47184396_TC21,0.0154860504241754
cg30188000_BC11,0.894538727898234
cg33041731_BC21,0.595293699220308
cg33475111_TC21,0.820865434059901
cg33808774_BC21,0.709095036757136
cg42677929_TC11,0.453645071540727
cg29074580_BC21,0.968311481179734
cg43609401_BC11,0.73762245416382
cg29404736_TC11,0.716790233594419
cg47342306_BC21,0.0460285613998494
cg33601264_TC11,0.911198762264632
cg47279400_BC21,0.025823427065951
cg41966750_TC11,0.0292165821837089
cg46636791_TC21,0.730644588256723
cg43050526_BC21,0.719961602381837
cg39072114_BC21,0.0595982362245313
cg34071698_BC21,0.896132561840963
cg42280777_BC21,0.611630009958933
cg42874678_BC11,0.678435884099611
cg40140815_TC21,0.0363345038710537
cg36376041_BC11,0.891780952854914
cg35632763_TC21,0.0590633267923972
cg34784321_TC21,0.752908098087014
cg40580935_TC21,0.716850697469443
cg34682599_TC21,0.34957540773669
cg28691863_TC21,0.295944443106397
cg41722340_BC22,0.944460107094403
cg46821595_BC21,0.908949154728509
cg38218937_BC21,0.797720012377012
cg41745175_TC21,0.794235615926758
cg45649570_BC21,0.950785671164468
cg29558322_BC21,0.939514220069305
cg29710338_TC21,0.211767421591802
cg36241319_TC21,0.822837415362548
cg43966426_BC21,0.0688250272554342
cg37274838_TC21,0.786898330702943
cg38272392_TC21,0.0660227586021517
cg34732660_BC21,0.0718846999992541
cg43653894_BC21,0.592636745462208
cg29517447_TC21,0.895551931752856
cg36323371_TC21,0.848306734143408
cg47246800_BC21,0.882806717875311
cg33954191_BC11,0.0066908060524255
cg39650382_BC21,0.229447443889641
cg30909901_BC21,0.895324814867999
cg29062608_TC21,0.888730784201611
cg40185409_TC21,0.898507295860409
cg41563542_BC21,0.838675955033614
cg32512817_BC21,0.920449849261894
cg39725144_TC21,0.777314389594379
cg29585336_TC21,0.739791197180888
cg29895969_TC21,0.870202707859174
cg30028828_BC21,0.607966811519454
cg36638215_BC21,0.0225595739151252
cg38454899_TC21,0.165930833047982
cg40381445_TC21,0.904269095790739
cg33430242_TC11,0.900206845663107
cg35198758_TC21,0.900488376074983
cg37784827_TC21,0.773679928494011
cg46886092_TC21,0.0357870876743684
cg37060613_TC21,0.911759771704416
cg47109513_BC11,0.0084970932844711
cg32734251_BC21,0.453613501815227
cg30348228_TC21,0.0872581466400197
cg44369943_BC21,0.0339016343191712
cg39435581_BC11,0.0072246956160802
cg38646287_TC21,0.804243712358795
cg44206091_BC21,0.412425434118542
cg45060328_BC11,0.981969533292822
cg33579942_BC21,0.0240388473517716
cg47009936_TC21,0.798343102188837
cg44048705_BC21,0.69400456903342
cg38336817_BC21,0.746862922405125
cg37320637_TC21,0.734904535021227
cg37952506_TC21,0.0580760265656361
cg36073333_BC21,0.450044241103786
cg34891557_TC21,0.725126660729853
cg36561724_BC21,0.734301589995215
cg32735286_BC21,0.672275724661536
cg45028741_BC21,0.752970120262048
cg39478181_BC21,0.437171712063625
cg43558176_TC21,0.0364313655612316
cg28327619_BC21,0.766125061097753
cg41998043_TC21,0.914856373215768
cg41115608_BC21,0.756858380723263
cg44343816_BC11,0.896302429074706
cg34809392_BC21,0.916657748727099
cg46893397_TC21,0.896023169415215
cg31385302_BC11,0.279079017745464
cg28140621_BC21,0.789665727998053
cg45231211_BC21,0.584508164558765
cg37520522_BC21,0.411117645208934
cg38751762_BC11,0.0146175068427037
cg33670604_BC21,0.878743095080009
cg28315937_TC11,0.0107476093177607
cg42221191_BC21,0.922422432910029
cg41942592_BC21,0.710443380642785
cg29712625_TC11,0.987430210621292
uk995015802_BC21,0.975578574482974
cg38852614_TC21,0.0237335635235675
cg39279914_TC21,0.853988002963991
cg32298168_TC21,0.915742352258474
cg37006149_TC21,0.45442050329774
cg41782462_TC21,0.64409396843833
cg42926964_TC21,0.82084532857592
cg44243315_TC21,0.617847831933675
cg30219072_TC11,0.986054988880105
cg28814334_BC21,0.955654022770535
cg44856296_BC21,0.0518219314841033
cg45614731_TC21,0.754002511627034
cg45161550_TC21,0.929389575259742
cg43359895_TC21,0.783405637184151
cg45124751_TC21,0.766553764871303
cg39486116_TC21,0.024758340127223
cg44042844_BC11,0.144193556579848
cg30268331_TC21,0.0926855363748687
cg31539347_BC21,0.648859448991862
cg35435315_BC21,0.0388249068641371
cg37194931_BC21,0.618126987306621
cg32318153_BC21,0.453387072008869
cg38269552_BC21,0.942904369703036
cg44937071_BC21,0.69775668001705
cg33570271_BC21,0.100457677676567
cg35150527_BC21,0.32498182023415
cg29373007_TC21,0.92116019901719
cg42721861_BC11,0.390836202784023
cg36451988_TC21,0.0620513417919028
cg42544777_BC11,0.905834993109018
cg31621901_BC21,0.4247766750784
cg44781320_BC21,0.793866245702218
cg42450370_TC21,0.943587091590594
cg29207371_TC21,0.962310478191248
cg40602794_TC21,0.892338864658849
cg36337652_TC21,0.486862683450411
cg38271824_BC11,0.0909057690204736
cg40900852_BC11,0.66126945322825
cg35765289_TC21,0.883246465751794
cg46219407_TC21,0.767116394870357
cg36055915_BC21,0.0257803931573267
cg42771492_BC21,0.918559338897011
cg35048025_BC21,0.13812499936148
cg41336723_TC11,0.0181067713206217
cg30894281_BC21,0.671380705178732
cg39079858_TC21,0.0593191149633191
cg44940704_BC21,0.903358028819241
cg42887988_TC21,0.0977759844719378
cg38670219_BC21,0.855492318530112
cg32604524_TC11,0.707198987349663
cg40099148_TC11,0.710019991016955
cg47422246_TC11,0.942544221901299
cg30666220_BC21,0.945851298451735
cg38954491_BC21,0.12752196473374
cg48202397_TC11,0.199604025705718
cg43052257_BC21,0.939105259417571
cg42684267_BC21,0.196333749230986
cg28695514_BC21,0.0287528438908138
cg39258607_TC21,0.859371197317951
cg47223662_TC11,0.980974400151931
cg29294248_TC21,0.803618014281973
cg39123694_TC21,0.0850347389995199
cg46844180_BC21,0.065867155735457
cg37101573_BC21,0.822769311450403
cg47026856_BC21,0.848619569332119
cg40618226_TC21,0.959297183878233
cg31332962_BC11,0.0114480823218604
cg43963160_TC11,0.041318105079685
cg37247285_BC11,0.978743228139991
cg37078318_TC21,0.867381283466961
cg34750867_BC21,0.0686462997505473
cg32096612_BC21,0.679747380592606
cg41957101_BC21,0.487219253244364
cg28777140_TC11,0.731089106449159
cg31122028_TC11,0.968528732558338
cg41329306_BC21,0.884230806073163
cg28642780_BC21,0.776712887354567
cg43746538_BC21,0.0454262450579254
cg44940597_BC11,0.935085319228808
cg37490997_BC21,0.669906434735681
cg36620807_TC21,0.0543238228755583
cg41183661_BC21,0.210334405913058
cg47464794_BC21,0.523983711619204
cg47466142_BC21,0.749307931761921
cg44062172_BC11,0.0084281855580022
cg47935159_TC21,0.59297373409951
cg40405138_TC21,0.933884128422268
cg32728991_TC21,0.961506951400328
cg37922386_BC21,0.871424944053648
cg44429930_BC21,0.779693152002878
cg38389649_TC21,0.512500571840803
cg44882162_BC21,0.886561946740863
cg35321741_BC21,0.0628758796353914
cg32583888_TC21,0.652066233748799
cg40139605_BC21,0.946014755640614
cg42627847_TC21,0.660812347714806
cg42020081_TC21,0.791712204581689
cg45192012_TC11,0.0430958172679072
cg37063128_TC21,0.529800444734199
cg45197661_BC21,0.933568562328554
cg28739894_BC21,0.875884853464698
cg40851669_BC21,0.0965772093871022
cg33765350_TC21,0.62458292737758
cg48137377_BC21,0.863998659686188
cg32735520_TC21,0.175203482135181
cg29096127_BC21,0.744516753344191
cg31171027_BC21,0.0628468356103522
cg42849989_TC11,0.877774662286573
cg37217201_BC21,0.727583365340341
cg34213000_TC21,0.869151017317267
cg31388042_TC21,0.894722381871962
cg39126462_BC21,0.0489958469288099
cg38208001_BC21,0.917247876969303
cg45782102_BC21,0.123019571741776
cg47800600_BC21,0.866272900917429
cg28799243_TC21,0.808717519082343
cg43045785_BC21,0.0781310831336536
cg45128614_TC21,0.778377777640918
cg43264618_BC21,0.507169643478377
cg38663866_TC21,0.70147769416961
cg47212517_TC21,0.0359144900404461
cg37951328_TC21,0.812341439825206
cg36001120_TC21,0.771796792480383
cg38895982_BC21,0.648716264938858
cg28692450_TC11,0.91948641911034
cg41240720_TC11,0.87919716730758
cg36106819_BC21,0.903483061774087
cg44506606_BC21,0.924141610508079
cg41842426_TC21,0.805152702738429
cg28866097_BC11,0.838231821984708
cg32683703_BC21,0.0367429582247588
cg35933364_TC21,0.309203446874482
cg30895031_BC21,0.636617486242754
cg39338126_TC21,0.61939382561365
cg44393279_TC11,0.829404446128039
cg43664528_BC21,0.382997967964977
cg36140493_TC21,0.91729822556482
ch450860640_TO21,0.0705891992219475
cg29143498_TC21,0.653929338684268
cg28874091_BC21,0.0466610434406152
cg42191009_TC21,0.913628957842995
cg43763212_TC21,0.695748064425489
cg31715313_BC21,0.863776476068471
cg46257329_TC21,0.0778275574545391
cg42752961_BC11,0.0402946069272993
cg46934912_TC21,0.894486694514588
cg36141339_BC21,0.953549218019026
cg29013552_TC11,0.0153085838100441
cg40462425_TC21,0.834737188133998
cg46847251_BC21,0.844178330924325
cg38605431_BC21,0.88403739962794
cg38963102_BC21,0.67442269984947
cg34256834_TC21,0.851929830305905
cg31701545_BC11,0.0785904408981087
cg36351816_BC21,0.939140023088866
cg39814134_TC11,0.962816442593585
cg45182987_BC11,0.0065142873046079
cg46994989_BC21,0.095353089963917
cg29778859_BC21,0.635393721565448
cg32202171_TC21,0.787164543536969
cg32460391_TC21,0.251496846826833
cg38261528_TC21,0.376675993790829
cg38874513_BC21,0.896120804603265
cg42551493_BC11,0.909641091098678
cg43240142_BC21,0.0349057143647239
cg46844821_TC21,0.931619452298047
cg29526284_TC21,0.0611141220551273
cg48060201_TC11,0.944339805175631
cg40132656_TC21,0.0217022008990122
cg46609720_TC21,0.813433705588813
cg44642073_TC21,0.781764036581717
cg31120823_BC21,0.782664668080058
cg43952170_TC21,0.898010281783404
cg42021268_TC21,0.861463849242258
cg42957534_BC11,0.117142513626028
cg35063683_BC11,0.0153003894440114
cg35788413_TC11,0.238444771155125
cg44459586_BC21,0.464376922312481
cg35778800_TC21,0.729831082448752
cg39317876_BC21,0.577782858525713
